plastic_id,plastic_code,plastic_family,plastic_subtype,thickness_mm,width_mm,standard_length_m,color_code_raw,color_name_normalized,electrical_property,silicone_status_normalized,additive_flags,additive_text_raw,appearance_text_raw,an_code_raw,an_meaning_normalized,si_code_raw,ab_code_raw,status_review,remarks_raw,is_active,created_by,created_at,updated_at
,EBS001,PS,,0.38,520,500.0,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.38tX520X500mｼﾘｺﾝ無,,,,
,EBS014,PS,,0.68,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.68tX350X350mｼﾘｺﾝ付,,,,
,EBS017,ﾐｸ,,0.78,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS0.78tX520X250m,,,,
,EBS018,ﾐｸ,,0.78,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS0.78tX405X250m,,,,
,EBS019,PS,,0.68,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.68tX640X250mｼﾘｺﾝ付,,,,
,EBS020,PP,,0.4,,,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ 6FD-SS 0.4t×575×400mｼﾘｺﾝ付,,,,
,EBS022,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX520X350m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS026,ﾐｸ,,0.98,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS 0.98ｔX405X200m,,,,
,EBS026L,ﾐｸ,,0.98,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS 0.98ｔX405X250m,,,,
,EBS027,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX520X350m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS031RP,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98ｔX405X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS032,PS,,1.18,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ1.18tX435X200m帯電防止練り込みｼﾘｺﾝ無,,,,
,EBS041,PS,,0.98,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.98ｔX520X200m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS042,PS,,0.78,,,,,,,,,,,,,,,PS茶色0.78tX520X250m帯電防止練り込みｼﾘｺﾝ付,,,,
,EBS044,ﾐｸ,,1.5,520,100.0,,,,,,,,,,,,,ﾐｸﾛｰﾑPS1.5tX520X100m,,,,
,EBS044L,ﾐｸ,,1.5,520,150.0,,,,,,,,,,,,,ﾐｸﾛｰﾑPS1.5tX520X150m,,,,
,EBS045,ﾐｸ,,0.78,435,250.0,,,,,,,,,,,,,ﾐｸﾛｰﾑPS0.78tX435X250m,,,,
,EBS050,ﾐｸ,,1.2,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS1.2tX520X200m,,,,
,EBS051,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX640X300mｼﾘｺﾝ付,,,,
,EBS051S,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX640X250mｼﾘｺﾝ付,,,,
,EBS056,PS,,0.58,,,,,,,,,,,,,,,PSﾅﾁｭﾗﾙ0.58tX405X350m帯電防止練りこみｼﾘｺﾝ付,,,,
,EBS058S,PS,,0.98,,,,,,,,,,,,,,,PS黒0.98tX405X200m導電練りこみ,,,,
,EBS059,ﾐｸ,,1.18,,,,,,,,,,,,,,,ﾐｸﾛｰﾑPS1.18tX520X200m,,,,
,EBS064,PS,,1.18,,,,,,,,,,,,,,,耐摩耗PSﾅﾁｭﾗﾙ1.18ｔX520X180m帯電防止練り込みｼﾘｺﾝ付,,,,
541902bd-9f46-4aa9-a7ef-a0aa65748186,PLA-FD8049B2,mm,,0.78,520.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
14fa9741-5bdc-4eb3-acd2-e9ac6d0dce56,PLA-B0F6D5E1,mm,,0.78,405.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
ed9c35aa-f8a9-44f2-baab-7d7799b7dc7a,PLA-0DB6AC85,M,,0.48,520.0,300.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
c8f5f54d-2500-4888-b7be-756d7392b10d,PLA-6640CB6B,P,,0.38,405.0,500.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
26644f48-26d2-4019-9c98-98745394f4fc,PLA-39AE4BD1,P,,0.38,520.0,500.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
f3c6c52d-e469-4fc9-b321-605663e80a9e,PLA-161CB74E,P,,0.48,550.0,400.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
050f1b85-9e68-419f-a496-a4e9d35d1dc2,PLA-488CB22F,P,,0.58,405.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
958ce681-511a-4e20-b776-b974b6255b16,PLA-CE166A06,P,,0.58,550.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
902c8993-7e43-43eb-815f-85f8ad954e43,PLA-16B5E5B2,P,,0.58,520.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
fa2710ff-376d-4040-8f31-d69ea7eda20c,PLA-19CA54FE,UNK,,0.98,520.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
ef901847-92f1-4ff2-b7dd-9e37cf8d46b3,PLA-FF0D5102,M,,0.68,350.0,300.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
bc64283f-125b-46db-aff1-9c7a9c793916,PLA-DC3A6FB0,P,,0.48,405.0,400.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
e8791d5c-ebfd-444e-a314-64a3dedda140,PLA-5C8DD5B7,PET,,0.68,640.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
6250c216-c708-4435-b175-6fbbf26455a3,PLA-150790E9,NATS,,380.0,565.0,500.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
5203a1d2-a49f-4051-8173-981ab091f8e7,PLA-427D1B3C,NAT,,980.0,520.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
abbde3c9-1fdf-44a6-a48b-6b80abd8178e,PLA-DDAABFFB,PET,,0.98,550.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
2a3f863c-e513-479d-94e8-297187bc3832,PLA-E5FD0989,UNK,,0.78,690.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
a7d6aece-de72-47f1-b067-19644d7a1c2b,PLA-206E623A,UNK,,0.4,350.0,400.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
95f274b1-fb99-4558-906e-21c8defe5076,PLA-17A75ADD,PS,,0.78,435.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
605812e1-daed-4627-8220-69e48da4f39f,PLA-92AC5723,UNK,,0.58,435.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
2b3f3e4b-6d21-4044-9628-9ddc3fbe1f29,PLA-4B54399E,SS,,0.4,575.0,400.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
5e1be775-463e-46e3-b1b7-75f6e67a23df,PLA-7B7C327B,PS,,0.98,405.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
62c7eeca-86a8-417e-9ea8-a553ccc69699,PLA-5434F389,UNK,,1.18,435.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
4444b9f2-c5d7-45f0-9a2f-0a424c4fa6b7,PLA-E553C4CD,UNK,,1.08,405.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
d7d8d78d-338c-4df8-875b-b22c1c1cac84,PLA-E6E724E2,UNK,,0.68,435.0,300.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
b4866c73-2d1c-4460-a444-a8143474dd74,PLA-7934FF9B,UNK,,0.3,520.0,600.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
0d0e8576-abc4-4f64-8e30-1e866ee51c7b,PLA-4BC6C2A0,UNK,,0.78,550.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
072b6939-c61c-4f2a-a610-10c5efd65645,PLA-155CE4F8,UNK,,0.88,520.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
b178df14-22dd-405e-a3d7-bca2a1b4b23d,PLA-AB25C6E0,PS,,1.5,520.0,100.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
8742de55-6161-4c58-9e86-f593e8e90a7f,PLA-1BABD3D1,UNK,,1.18,520.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2017-03-31,2017-03-31
b53e4c2b-fb9e-4aa7-aba2-d571c2eea316,PLA-73599E91,UNK,,0.58,640.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
00736a9a-75b6-42c6-a25c-f9e78199af94,PLA-25E50021,UNK,,0.78,640.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
1a43ed01-4acd-4d3d-8c26-93eec44a2f08,PLA-D3DF5E98,UNK,,0.8,520.0,300.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
3bfbc88b-157e-40c2-8a93-d82a284c5ae0,PLA-666DEEB6,UNK,,0.88,670.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
d3a7acfe-9623-4762-87cd-1656c6683a9a,PLA-41233C8D,m,,0.88,585.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
7749d832-2804-4937-9193-ba04d12b587f,PLA-A4D51C65,S,,0.98,435.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
74b60179-bd32-4723-9f05-2807003042a1,PLA-DD22724A,UNK,,1.18,550.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
d0fca786-468f-4d93-952f-d1ef4ac88b7d,PLA-6A72E9F9,UNK,,48.0,520.0,155.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
412dbb17-749c-42a5-95cd-ebb0f2f50e38,PLA-5EA3C125,PP,,0.38,565.0,500.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
24e159fe-0269-4071-9a75-73d66417fad0,PLA-73B9DB63,UNK,,0.58,580.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
70e54857-b828-4fe2-8a0d-b23afe495f3e,PLA-18382C23,UNK,,0.98,580.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
b3044609-7a94-4ebf-9bad-b072eb89df52,PLA-AC02F36B,UNK,,0.98,670.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
e2757d59-e78f-498d-a8d2-a9af8c82c793,PLA-FCB3371E,UNK,,1.08,520.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
1118f577-d9fa-4e64-a971-113cd65dc50b,PLA-54889B05,UNK,,1.08,530.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
9a860ea1-f7c8-4c62-bac4-81ff97d23fb3,PLA-42CFD411,UNK,,1.1,520.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
b984a2bd-bcb7-4358-b5ca-d6b2484fac2e,PLA-BF41C748,UNK,,1.18,670.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
249a1607-215a-45ed-b1dc-748273065e19,PLA-00FC2607,UNK,,1.48,640.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
e67e7cd6-9525-415f-86c6-8e668216c107,PLA-6F9C6B1A,UNK,,0.25,520.0,500.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
de3c7e80-90ac-4ecd-b7a8-249378c67a33,PLA-60386AD5,PET,,0.4,640.0,300.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
c24fc3c0-5af8-44d6-a5cd-76949842fdd6,PLA-88759BFE,PET,,0.98,690.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
2754a11c-fc0d-4ab2-b304-9d0a4a00a94f,PLA-42E1B8A6,PET,,0.98,640.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
527f6a66-89d8-4a49-a4ae-a94edc5ab278,PLA-E6EED6DB,P,,0.98,440.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
3a9a9399-e683-4922-a689-ddc412c5c0ef,PLA-E5FFD394,UNK,,0.48,420.0,400.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
26801b8e-9d74-43d0-8fd4-7bdc812af71a,PLA-D6B5D8EA,UNK,,0.58,485.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
298239a5-bfb5-4c1d-a956-0f8cf3755e35,PLA-D8882F55,UNK,,0.78,420.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
487836ea-b2f7-453a-bc76-69259461f172,PLA-3AE7B3E6,UNK,,1.0,550.0,100.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
bfd8f4fb-d65e-4ddc-9b2b-27d049ff7c7f,PLA-D57F34AD,m,,0.68,520.0,300.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
85b33eb5-44a6-43b6-aa3a-e1ec6b4d71c7,PLA-B3EE5F42,UNK,,0.48,515.0,400.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
1b04b4e0-c6b2-42f3-a942-d8bcc5705349,PLA-42653ED2,APET,,0.48,540.0,300.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
22680a32-c0e0-41b4-ab6c-a5664de7da38,PLA-4D266081,APET,,0.5,640.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
91e01485-3d15-40ba-97c6-768c65a98469,PLA-B79A6483,UNK,,0.48,560.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
a28ffab9-d7d8-4076-b508-b406843c58b0,PLA-5477419D,UNK,,0.68,550.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
b586f091-9753-41e3-9aaf-b4c118eaf677,PLA-47232D78,PS,,1.2,520.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
a1c64f59-c869-4fe8-b0ed-436111b2e5ec,PLA-844FCC25,UNK,,0.48,610.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
3d4692d9-d53f-45a0-a3e4-edfd48242751,PLA-84A3AC5E,m,,0.7,520.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-01-06,2024-01-06
3ca600ef-eef1-40c3-abcd-6641d8f81980,PLA-22F22794,PS,,0.45,630.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
d721b74c-6f1b-4166-a121-c2750577d3fc,PLA-AB72BDA1,PS,,0.55,520.0,300.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
abe13424-7fac-44f1-a7ee-6e53355b1c07,PLA-E964CDE3,PS,,0.58,600.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
f2665237-a40e-4d0a-b082-555c28f04072,PLA-1E76AAFF,PS,,0.78,575.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
3f1be39b-ed4b-48e8-9484-7c8de5d7a19d,PLA-A005F155,PS,,0.78,670.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
e4afac4b-6959-4245-945c-980b9e2cd5fb,PLA-029DEDD7,PS,,1.0,640.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
555262fb-5eea-4863-83b6-92e7dda4b05a,PLA-13EC105E,PS,,1.48,520.0,155.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
fbd80d8e-db88-4f2c-ae7e-928beeef44df,PLA-943F5CF0,PP,,1.18,640.0,150.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
9ea0f13d-ff9f-42a6-a957-983305b86e86,PLA-4F4A02FF,PP,,1.5,640.0,100.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
5d313198-aa04-4382-b133-fb8da70c653c,PLA-0432C19C,UNK,,0.5,460.0,100.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
e5850582-cd1d-40f3-a3a6-e62038ae2d6c,PLA-1863CC53,UNK,,0.48,580.0,350.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
49ecdb0d-5691-49e9-91cd-b9b11ea67c2f,PLA-F2561B62,UNK,,0.6,640.0,100.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
cfa42114-11ed-4750-8d9c-7b2ec1f013eb,PLA-78A80093,UNK,,0.68,580.0,250.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
9135be15-02c2-40e9-8107-5c91649ee28b,PLA-4A6E3DC5,UNK,,0.8,640.0,100.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
05b5b640-2848-4c0c-afd2-0478f191dc01,PLA-67993821,UNK,,0.78,580.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
d4cf49fa-8aa5-44b5-a696-27a1cd2cfcd4,PLA-CFE974B3,PS,,1.0,450.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
c2e2cd6b-763a-42c8-8aaf-a640ab72b593,PLA-0204175B,PS,,0.7,640.0,220.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
d4231ed3-3b8c-4e24-9263-6eae09673c1d,PLA-3E6EE2CD,PP,,2.0,640.0,100.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
778f7015-8bb7-490f-a415-2c4476285221,PLA-7869D50C,PVC,,0.2,640.0,300.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
f02e0b42-2d6f-401c-98a5-0a4cd8b01647,PLA-AF8AE894,PVC,,0.3,640.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-03-18,2024-03-18
fe46d356-d20c-4e58-8616-dc8230e655d1,PLA-0913430C,PS,,0.6,600.0,340.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2024-11-25,2024-11-25
7157db84-214c-4f80-b0bf-c10808bf3970,PLA-83FF0370,PS,,0.38,640.0,500.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2025-04-30,2025-04-30
4020da85-6876-47b3-be7b-5e79506db96d,PLA-7FD5707E,HRB,,1.0,405.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2025-08-01,2025-08-01
92c26ad9-caff-485b-bb7c-1ebd0351effb,PLA-6B226D36,P,,0.98,450.0,200.0,,,,,,,,,,,,approved,Auto-created by ETL,1.0,ETL Script,2026-01-01,2026-01-01
,JPL#,材質,,厚み,,,,,,,,,,,,,,,"商品名
(ヨシダパッケージ様 使用名称)",,,,
,YSD068,PS,,0.88,,,,,,,,,,,,,,,耐摩耗PSﾅﾁｭﾗﾙ0.88ｔX670X250m帯電防止練り込みｼﾘｺﾝ付,,,,
,YSD005,PP,,0.38,AS-NE-P4　0.38,405.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.38tX405X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD005SL,PP,,0.38,405,500.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.38tX405X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD022VN,PP,,0.38,405,500.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.38tX405X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD006,PP,,0.38,AS-NE-P4　0.38,520.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.38ｔX520X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD006VN,PP,,0.38,520,500.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.38ｔX520X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD075,PP,,0.38,520,500.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.38tX520X500m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD026SL,PP,,0.38,,,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.38ｔX565X500mｼﾘｺﾝ付,,,,
,YSD069SL,PP,,0.38,565,500.0,,,,,,,,,,,,,PP(N)0.38tX565X500m  ｼﾘｺﾝ付,,,,
,YSD017,PP,,0.48,AS-NE-P4 Sﾅｼ 0.48ｔ,405.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.48tX405X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD017VN,PP,,0.48,405,400.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.48tX405X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD010,PP,,0.48,AS-NE-P　0.48,520.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.48tX520X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD010SL,PP,,0.48,AS-NE-P　0.48,520.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.48tX520X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD010VN,PP,,0.48,520,400.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.48tX520X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD007,PP,,0.48,AS-NE-P　0.48,550.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.48tX550X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD007SL,PP,,0.48,550,400.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.48tX550X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD007VN,PP,,0.48,,,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.48tX550X400m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD008,PP,,0.58,AS-NE-P　0.58,405.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX405X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD008VN,PP,,0.58,405,350.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX405X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD008SL,PP,,0.58,405,350.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX405X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD011,PP,,0.58,AS-NE-P　0.58,520.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX520X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD011SL,PP,,0.58,AS-NE-P　0.58,520.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX520X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD011VN,PP,,0.58,520,350.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX520X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD009,PP,,0.58,AS-NE-P　0.58,550.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX550X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD009VN,PP,,0.58,550,350.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX550X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD009SL,PP,,0.58,550,350.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX550X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD047SL,PP,,0.58,,,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58tX580X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD063SL,PP,,0.58,640,300.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58ｔX640X300m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD063SLL,PP,,0.58,640,350.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58ｔX640X350m帯電防止練りこみｼﾘｺﾝ無,,,,
,YSD063SLm,PP,,0.58,640,250.0,,,,,,,,,,,,,PPﾅﾁｭﾗﾙ0.58ｔX640X250m帯電防止練りこみｼﾘｺﾝ無,,,,
