plastic_id,plastic_code,plastic_family,plastic_subtype,thickness_mm,width_mm,standard_length_m,color_code_raw,color_name_normalized,electrical_property,silicone_status_normalized,additive_flags,additive_text_raw,appearance_text_raw,an_code_raw,an_meaning_normalized,si_code_raw,ab_code_raw,status_review,remarks_raw,is_active,created_by,created_at,updated_at
ee4c0088-5566-498f-b566-6f45268327b4,YSD-PP-0.48x550.0,PP,,0.48,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.753558
26cf6a85-6013-4cac-a146-bfae7de0936c,YSD-PS-0.78x520.0,PS,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.753662
3b4d154b-e9da-484f-8f7f-8e25263f1baf,YSD-ＰＳ黒印刷-0.6x485.0,ＰＳ黒印刷,,0.6,485.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.753737
338f081f-655d-4803-a3f4-95290b52771a,YSD-nan-1.2x520.0,,,1.2,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.753811
32ae54e8-2515-4dd7-9b0b-ead74925ff73,YSD-PS黒練込-0.8x520.0,PS黒練込,,0.8,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.753886
8762b057-7be7-4166-aa10-c1e6a3226911,YSD-PS-0.78x520.0,PS,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.753959
51fea2af-5900-45f4-8d2b-4e5bfa982e26,YSD-PP-0.38x520.0,PP,,0.38,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754033
65fedbc9-55e7-457e-8f6c-ec40d8c0c2da,YSD-PP-0.38x405.0,PP,,0.38,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754106
934a51be-9b36-47d4-b69b-5683e5819098,YSD-透明ＰＳ-0.48x520.0,透明ＰＳ,,0.48,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754182
b9cffa91-3962-4cba-81c6-0eee7e064ba6,YSD-nan-0.78x405.0,,,0.78,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754257
0938a3a0-ba9b-4d03-b1b0-0d2ef3fc476d,YSD-PS黒練込-0.6x485.0,PS黒練込,,0.6,485.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754331
3df8fb02-86a9-4bcd-a245-ebd5bada4fff,YSD-PS-N-0.58x435.0,PS-N,,0.58,435.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754405
28d6b919-06d5-4522-bc13-e323c65dbf81,YSD-PS-0.6x520.0,PS,,0.6,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754479
91d0e711-689e-41c2-93e8-706ca8c41b2d,YSD-PS-1.2x520.0,PS,,1.2,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754553
3e454df9-1283-46a3-8d1e-104b397ce22b,YSD-PS黒練込-0.5x420.0,PS黒練込,,0.5,420.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754627
e6995e2e-7ac6-4e50-8463-671b53d6e62e,YSD-PS黒-0.78x520.0,PS黒,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754702
3deb6caf-96a5-410e-8bf6-bbe8547c07c9,YSD-PS-0.78x405.0,PS,,0.78,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754778
ad283fef-9157-4b3c-9691-d9399e0d38bc,YSD-PS黒練込-1.0x510.0,PS黒練込,,1.0,510.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754853
f355be48-4b75-452a-a305-5908acf66111,YSD-nan-0.8x520.0,,,0.8,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.754928
81302d4f-04e6-4e39-9b05-f3a636d6971e,YSD-PP-0.48x405.0,PP,,0.48,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755003
94787647-d6ca-4ddd-bc0d-cbc12a3b08f6,YSD-nan-1.2x520.0,,,1.2,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755078
bb8c4bd0-d8c6-46ef-8e5a-2aba78ae4001,YSD-PS黒練込-0.5x540.0,PS黒練込,,0.5,540.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755153
26882788-e15b-44e0-833c-7953cbe72cad,YSD-PP-0.58x455.0,PP,,0.58,455.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755227
4bad2e37-346c-49c3-b368-1d2f3d0c6915,YSD-PP-0.48x550.0,PP,,0.48,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755301
9b88410b-71af-42a3-a743-510d1a0c11ca,YSD-PS-N-0.48x550.0,PS-N,,0.48,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755375
7041bc4a-9b06-4aa4-be76-41d673007303,YSD-nan-0.78x550.0,,,0.78,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755449
e7db320b-ee4e-4ae9-afc6-45f42c007c24,YSD-透明ＰＳ-0.98x440.0,透明ＰＳ,,0.98,440.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755525
4623d2b8-c991-4253-ad87-bb9c62b3f564,YSD-PS-0.58x550.0,PS,,0.58,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755602
f0b59527-1331-4277-b0be-0f5eb2d21802,YSD-PS-1.2x520.0,PS,,1.2,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755677
349029af-47c7-479e-a186-50e412ab9012,YSD-PS-N-0.8x550.0,PS-N,,0.8,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755754
13242375-a356-4430-af40-ba1fa6f9eaf7,YSD-PS-N-0.6x435.0,PS-N,,0.6,435.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755830
dd50ef1f-d52b-42d8-bd59-1b4c9b264455,YSD-ＰＶＣ-0.5x460.0,ＰＶＣ,,0.5,460.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755907
1d39c568-f68d-41de-9365-e46a8e2407fc,YSD-PP-0.38x405.0,PP,,0.38,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.755982
126e458c-7598-4aea-bf8c-5f992da2d16e,YSD-PP-0.78x520.0,PP,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756056
72f278bb-9e6e-4e19-a9d2-a6ef1d50eabe,YSD-PS-0.78x520.0,PS,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756130
602de067-ae02-4bc4-846a-dfbc4cf0adc2,YSD-PS-N-1.0x550.0,PS-N,,1.0,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756205
eb21335a-6108-40a8-87a0-44f096afafde,YSD-nan-0.78x520.0,,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756280
315b4874-5cfd-4bed-9439-33daf5e3ad6b,YSD-透明ＰＳ-1.0x440.0,透明ＰＳ,,1.0,440.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756355
37fee0df-49c3-4b36-b024-3e8f0e1faa4c,YSD-PP-1.0x520.0,PP,,1.0,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756430
672173e8-7253-4a91-b0be-a03202c57379,YSD-PS-0.5x540.0,PS,,0.5,540.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756505
c057582f-4035-4898-b65b-d15be96bc35f,YSD-透明ＰＳ-1.0x400.0,透明ＰＳ,,1.0,400.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756580
da1c5c47-c5f3-4a32-b3ad-49ce956976fb,YSD-PP-1.4x520.0,PP,,1.4,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756654
2358166a-1463-4229-bf39-a34ce036dde9,YSD-ＰＳ黒印刷-0.58x420.0,ＰＳ黒印刷,,0.58,420.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756729
53c27752-a084-4024-854c-ffd2ffd80277,YSD-nan-0.5x550.0,,,0.5,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756803
c14f6965-2389-4f7f-8ec5-54adb2508fcf,YSD-透明ＰＳ-0.8x405.0,透明ＰＳ,,0.8,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756878
f1294c07-088c-42c7-b3cb-645542aa8504,YSD-PS-0.48x550.0,PS,,0.48,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.756952
f102cc7a-252e-4c6b-8bb1-fb570bdc2275,YSD-nan-0.6x550.0,,,0.6,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757026
70a1746d-bd04-41e4-8b04-cb383e537dfb,YSD-PS-0.78x520.0,PS,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757101
051a2d60-cb6e-4c72-9edd-11bccd61a41b,YSD-ＰＳ黒印刷-0.48x420.0,ＰＳ黒印刷,,0.48,420.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757204
28a5c0b6-a544-495a-bbb3-2da4c4d19efb,YSD-nan-0.98x520.0,,,0.98,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757300
19f2c0d4-0754-48b6-a8e2-cddad0cc1454,YSD-nan-0.58x550.0,,,0.58,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757379
029ce290-d677-4ab7-a12b-005809072dd1,YSD-PS-N-1.1x405.0,PS-N,,1.1,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757455
3a8baf6d-5ea5-4ae8-9fbe-0e434638adb4,YSD-PS-1.0x405.0,PS,,1.0,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757534
2a19825b-ac1b-4c6a-895d-7811bb1828b7,YSD-PS-N-0.78x405.0,PS-N,,0.78,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757611
f2841065-b1c0-45c0-9d29-ab73c4e909f3,YSD-nan-0.78x405.0,,,0.78,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757717
9437333c-309c-4018-a592-3252e1afc6bd,YSD-PS-N-0.68x435.0,PS-N,,0.68,435.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757801
61e867b0-0a1c-4d1c-b88a-c8735cd19bdb,YSD-ＰＳ黒印刷-1.18x520.0,ＰＳ黒印刷,,1.18,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757882
914ffe9a-629a-4ab6-9b68-45e590e9df31,YSD-PS-N-0.38x520.0,PS-N,,0.38,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.757962
1fa660e8-f180-4012-aa35-a5970bb6d5df,YSD-PS-N-0.38x520.0,PS-N,,0.38,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758073
619a6d83-93b3-441a-89a7-17225458eb5d,YSD-nan-0.38x405.0,,,0.38,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758223
4e33a37b-609b-480c-b4d7-63d71f554fa4,YSD-nan-0.4x405.0,,,0.4,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758320
525f3333-5310-40a9-99c0-b55ef7b2a28a,YSD-PS-N-0.68x350.0,PS-N,,0.68,350.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758397
c4e3c7a5-cade-42d4-a1d4-235b41030e96,YSD-PS-N-0.78x520.0,PS-N,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758475
ee3b54e9-f388-4ab2-96fc-1664f7d3c873,YSD-PS-N-0.58x550.0,PS-N,,0.58,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758553
a0fdc631-c650-4b23-9c9a-2ec4e30c998b,YSD-PS-N-0.38x405.0,PS-N,,0.38,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758632
e8871f33-c7cb-4085-b8d7-da9ceb27d7de,YSD-PS-N-0.58x520.0,PS-N,,0.58,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758709
bb2d1e69-0a01-4e3e-b96b-3d7fa5ff0072,YSD-PS-0.48x405.0,PS,,0.48,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758784
f9dde766-f631-4f82-b41f-43e1460e8d88,YSD-PS-0.98x405.0,PS,,0.98,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758859
8c57ee48-f2a4-4545-8016-67a53d7ea6ec,YSD-PS-N-0.9x520.0,PS-N,,0.9,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.758935
4c14f60f-de35-42b5-ba74-01b88a6f85d3,YSD-PS-0.48x520.0,PS,,0.48,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759009
bbcae08d-a8cc-402a-8cf0-4f13f8a71357,YSD-PS-N-0.48x405.0,PS-N,,0.48,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759086
b702e5e8-9a22-4bbe-919a-cc68f2778eb9,YSD-ＰＳ-0.68x405.0,ＰＳ,,0.68,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759167
8f52e4d0-a75e-4098-b542-eb0a092dec50,YSD-PS-N-0.58x405.0,PS-N,,0.58,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759246
fb056fe3-01ae-45ff-b2a5-b96ad2f87fb4,YSD-PS-N-0.52x520.0,PS-N,,0.52,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759328
60342e66-d0ea-4289-b48e-4ba8436b3986,YSD-ＰＳ-0.78x405.0,ＰＳ,,0.78,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759407
e3707a09-5583-4297-bbbe-126564c5d845,YSD-ＰＳ-0.98x405.0,ＰＳ,,0.98,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759485
57cbc4e0-dfc3-48de-aa1b-43604d2c9eff,YSD-ＰＳ-0.5x520.0,ＰＳ,,0.5,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759560
57007e94-54b5-4d88-bfa2-bfeb612abe56,YSD-ＰＳ-0.3x520.0,ＰＳ,,0.3,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759635
8fa49437-d4e5-4cf3-b777-22f52d8123da,YSD-ＰＳ-0.68x435.0,ＰＳ,,0.68,435.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759711
a53fdb9b-a00c-4951-87df-fa78edaf8d4b,YSD-ＰＳ-0.58x405.0,ＰＳ,,0.58,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759787
19c7dc10-0bf7-4db9-b534-465a6d35f587,YSD-ＰＳ-1.18x520.0,ＰＳ,,1.18,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759862
cfdc33c5-fff8-4a81-9012-c40301494e22,YSD-ＰＳ-0.98x405.0,ＰＳ,,0.98,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.759937
81bca27b-76b2-4cd0-8530-43af0fc9cfc1,YSD-nan-0.6x640.0,,,0.6,640.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760013
6942e8e5-8a71-4169-aa78-0f13272f4b86,YSD-ＰＳ-0.78x520.0,ＰＳ,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760087
884b63bb-8ddf-4b4a-b12e-47cda465518c,YSD-ＰＳ-0.78x405.0,ＰＳ,,0.78,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760192
2c269add-9089-462f-929f-938646acb126,YSD-ＰＳ-0.6x435.0,ＰＳ,,0.6,435.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760323
807528c7-01fa-489b-ba37-ff60243e1367,YSD-ＰＳ-0.75x520.0,ＰＳ,,0.75,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760458
98172ec9-9c45-4f0e-b8ef-d746edb61de9,YSD-ＰＳ-0.7x520.0,ＰＳ,,0.7,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760584
eaa45928-9f15-4c60-bf62-e5a12c8850e7,YSD-ＰＳ-0.8x520.0,ＰＳ,,0.8,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760709
24efb22a-3d35-42c4-8747-11a3101b8066,YSD-ＰＳ-0.75x520.0,ＰＳ,,0.75,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760818
865b6e00-2beb-48b6-9a42-1064d4e83300,YSD-ＰＳ-0.5x360.0,ＰＳ,,0.5,360.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760904
6a897c88-b6ff-44a2-9e9f-9404344a946e,YSD-ＰＳ-0.48x405.0,ＰＳ,,0.48,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.760986
90816522-b963-4922-b3bf-888f5a834581,YSD-ＰＳ-0.3x405.0,ＰＳ,,0.3,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761090
9967a0a9-4648-4f57-a84d-9a1d0f7761aa,YSD-ＰＳ-0.58x550.0,ＰＳ,,0.58,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761174
f7442b45-9786-4d6b-86e8-b9cb60a83b9c,YSD-ＰＳ-0.48x550.0,ＰＳ,,0.48,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761266
a3148e96-e163-4067-8a1d-4c071724b9d3,YSD-ＰＳ-0.58x520.0,ＰＳ,,0.58,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761344
39c29488-9e65-43a0-bb57-43a75c9c4783,YSD-ＰＳ-0.78x435.0,ＰＳ,,0.78,435.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761421
cc326164-54b7-4a1a-ae4d-ae07683d6a70,YSD-ＰＳ-0.78x520.0,ＰＳ,,0.78,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761497
4ece7b84-c5ab-4f5b-8153-7db9708e3105,YSD-ＰＳ-0.6x405.0,ＰＳ,,0.6,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761574
31d50997-9e0c-4943-a3fc-b6412849e5ea,YSD-ＰＳ-0.58x435.0,ＰＳ,,0.58,435.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761651
a2c78e06-2ed4-4a08-af48-1b5d9ab634a7,YSD-ＰＳ-0.5x405.0,ＰＳ,,0.5,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761727
c88c2f0c-da35-475c-94ce-860ec3c10ca5,YSD-ＰＳ-0.7x405.0,ＰＳ,,0.7,405.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761801
fd05515d-74b5-421d-82bc-585e74c5e6fd,YSD-ＰＳ-0.8x520.0,ＰＳ,,0.8,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761876
b9b8cf08-308d-4d1a-b7ce-287f6fc4d2bd,YSD-ＰＳ-1.34x670.0,ＰＳ,,1.34,670.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.761950
84138253-963e-4b90-9f34-39473dbed43b,YSD-ＰＳ-0.4x550.0,ＰＳ,,0.4,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.762024
4cd29ef2-01d1-47ca-9b15-1ff6f679d77b,YSD-ＰＳ-1.0x520.0,ＰＳ,,1.0,520.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.762099
d47fc581-a129-4496-bd54-a3252920815f,YSD-ＰＳ-0.6x550.0,ＰＳ,,0.6,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.762173
17db11b0-74d8-4441-9d8f-e61a33d2dfa9,YSD-ＰＳ-0.5x550.0,ＰＳ,,0.5,550.0,,,,,,,,,,,,,,,1.0,ETL_System_Custom,2026-04-10T14:39:10.365463,2026-04-10T14:57:48.762247
